Date,Hour,X Position,Y Position
08/09/18,09:28:36,243.7,26.0,
08/09/18,09:28:36,249.2,29.9,
08/09/18,09:28:36,243.2,23.8,
08/09/18,09:28:36,246.3,25.4,
08/09/18,09:28:36,245.2,22.4,
08/09/18,09:28:36,244.8,25.1,
08/09/18,09:28:36,235.9,26.2,
08/09/18,09:28:36,234.6,27.4,
08/09/18,09:28:36,246.6,23.1,
08/09/18,09:28:36,239.6,24.2,
08/09/18,09:28:36,248.2,25.1,
08/09/18,09:28:36,239.8,26.9,
08/09/18,09:28:36,251.6,22.0,
08/09/18,09:28:36,250.7,22.6,
08/09/18,09:28:37,259.7,21.7,
08/09/18,09:28:37,259.1,16.3,
08/09/18,09:28:37,254.2,17.7,
08/09/18,09:28:37,257.1,18.2,
08/09/18,09:28:37,256.9,17.6,
08/09/18,09:28:37,256.7,15.9,
08/09/18,09:28:37,256.4,17.5,
08/09/18,09:28:37,258.5,15.3,
08/09/18,09:28:37,253.8,-5.1,
08/09/18,09:28:37,259.2,13.5,
08/09/18,09:28:37,255.4,21.5,
08/09/18,09:28:37,252.0,28.8,
08/09/18,09:28:37,247.1,35.7,
08/09/18,09:28:37,249.9,39.5,
08/09/18,09:28:37,255.2,34.9,
08/09/18,09:28:37,251.7,32.2,
08/09/18,09:28:38,253.4,27.7,
08/09/18,09:28:38,255.6,23.4,
08/09/18,09:28:38,257.4,23.0,
08/09/18,09:28:38,253.1,4.0,
08/09/18,09:28:38,258.8,18.8,
08/09/18,09:28:38,259.5,19.6,
08/09/18,09:28:38,255.0,-3.0,
08/09/18,09:28:38,263.3,16.3,
08/09/18,09:28:38,248.8,39.9,
08/09/18,09:28:38,244.2,48.2,
08/09/18,09:28:38,244.8,44.5,
08/09/18,09:28:38,247.5,42.0,
08/09/18,09:28:38,252.4,38.2,
08/09/18,09:28:38,251.4,37.6,
08/09/18,09:28:38,254.0,37.4,
08/09/18,09:28:38,255.4,37.1,
08/09/18,09:28:38,256.5,37.4,
08/09/18,09:28:39,257.7,38.0,
08/09/18,09:28:39,247.9,42.2,
08/09/18,09:28:39,251.9,44.6,
08/09/18,09:28:39,250.7,43.7,
08/09/18,09:28:39,251.2,46.4,
08/09/18,09:28:39,251.8,44.9,
08/09/18,09:28:39,252.1,44.3,
08/09/18,09:28:39,262.7,47.8,
08/09/18,09:28:39,253.2,43.3,
08/09/18,09:28:39,244.1,50.4,
08/09/18,09:28:39,252.9,33.1,
08/09/18,09:28:39,253.0,41.6,
08/09/18,09:28:39,238.2,50.5,
08/09/18,09:28:39,265.3,47.0,
08/09/18,09:28:39,254.5,44.9,
08/09/18,09:28:40,254.8,45.0,
08/09/18,09:28:40,256.0,43.9,
08/09/18,09:28:40,256.0,43.5,
08/09/18,09:28:40,256.6,40.3,
08/09/18,09:28:40,256.5,43.8,
08/09/18,09:28:40,256.1,44.2,
08/09/18,09:28:40,256.9,45.0,
08/09/18,09:28:40,257.5,46.2,
08/09/18,09:28:40,254.3,48.3,
08/09/18,09:28:40,254.5,48.8,
08/09/18,09:28:40,252.4,51.3,
08/09/18,09:28:40,253.5,49.5,
08/09/18,09:28:40,254.4,47.7,
08/09/18,09:28:40,260.0,41.4,
08/09/18,09:28:40,251.3,44.0,
08/09/18,09:28:40,251.7,51.1,
08/09/18,09:28:41,254.2,51.2,
08/09/18,09:28:42,255.3,50.7,
08/09/18,09:28:42,253.7,56.6,
08/09/18,09:28:42,252.1,50.6,
08/09/18,09:28:42,253.1,57.5,
08/09/18,09:28:42,252.4,55.5,
08/09/18,09:28:42,252.8,57.9,
08/09/18,09:28:42,253.3,58.0,
08/09/18,09:28:42,254.0,55.5,
08/09/18,09:28:42,252.0,57.1,
08/09/18,09:28:42,250.6,57.6,
08/09/18,09:28:42,252.2,59.7,
08/09/18,09:28:42,248.1,52.2,
08/09/18,09:28:42,252.9,60.4,
08/09/18,09:28:42,251.3,58.5,
08/09/18,09:28:42,250.4,59.7,
08/09/18,09:28:42,252.7,57.5,
08/09/18,09:28:43,251.4,59.4,
08/09/18,09:28:43,249.6,59.3,
08/09/18,09:28:43,250.1,59.9,
08/09/18,09:28:43,247.8,61.7,
08/09/18,09:28:43,250.9,60.2,
08/09/18,09:28:43,250.6,61.0,
08/09/18,09:28:43,251.2,61.1,
08/09/18,09:28:43,249.5,60.2,
08/09/18,09:28:43,247.6,57.3,
08/09/18,09:28:43,247.9,61.5,
08/09/18,09:28:43,250.5,63.3,
08/09/18,09:28:43,250.9,65.9,
08/09/18,09:28:43,250.4,64.7,
08/09/18,09:28:43,251.6,63.3,
08/09/18,09:28:43,250.8,66.2,
08/09/18,09:28:43,251.1,64.8,
08/09/18,09:28:43,253.0,66.2,
08/09/18,09:28:43,251.3,68.9,
08/09/18,09:28:44,251.3,66.4,
08/09/18,09:28:44,251.0,68.8,
08/09/18,09:28:44,250.6,67.8,
08/09/18,09:28:44,251.6,69.3,
08/09/18,09:28:44,258.8,58.6,
08/09/18,09:28:44,251.7,68.1,
08/09/18,09:28:44,250.6,68.6,
08/09/18,09:28:44,253.0,69.5,
08/09/18,09:28:44,251.9,70.7,
08/09/18,09:28:44,252.0,69.6,
08/09/18,09:28:44,261.0,60.2,
08/09/18,09:28:44,250.8,71.2,
08/09/18,09:28:44,249.0,64.0,
08/09/18,09:28:44,251.7,70.3,
08/09/18,09:28:44,251.8,71.9,
08/09/18,09:28:44,251.2,71.7,
08/09/18,09:28:45,238.5,88.6,
08/09/18,09:28:45,247.7,60.5,
08/09/18,09:28:45,252.3,72.8,
08/09/18,09:28:45,251.7,72.8,
08/09/18,09:28:45,252.4,73.8,
08/09/18,09:28:45,251.8,70.8,
08/09/18,09:28:45,251.9,70.8,
08/09/18,09:28:45,251.1,71.2,
08/09/18,09:28:45,251.0,74.6,
08/09/18,09:28:45,249.6,73.1,
08/09/18,09:28:45,251.2,74.3,
08/09/18,09:28:45,247.5,62.9,
08/09/18,09:28:45,251.7,72.5,
08/09/18,09:28:45,250.9,73.1,
08/09/18,09:28:45,250.3,74.1,
08/09/18,09:28:45,261.0,63.2,
08/09/18,09:28:45,252.0,74.4,
08/09/18,09:28:46,250.2,73.4,
08/09/18,09:28:46,251.9,74.3,
08/09/18,09:28:46,249.4,73.9,
08/09/18,09:28:46,248.9,76.1,
08/09/18,09:28:46,249.0,74.5,
08/09/18,09:28:46,251.4,75.7,
08/09/18,09:28:46,256.3,77.3,
08/09/18,09:28:46,248.0,74.7,
08/09/18,09:28:46,248.3,73.2,
08/09/18,09:28:46,250.7,75.2,
08/09/18,09:28:46,256.6,79.6,
08/09/18,09:28:46,250.9,76.7,
08/09/18,09:28:46,248.3,73.1,
08/09/18,09:28:46,248.5,76.6,
08/09/18,09:28:47,249.1,77.1,
08/09/18,09:28:47,255.2,77.5,
08/09/18,09:28:47,243.7,65.5,
08/09/18,09:28:47,248.4,77.6,
08/09/18,09:28:47,250.2,77.3,
08/09/18,09:28:47,249.0,76.8,
08/09/18,09:28:47,255.2,79.9,
08/09/18,09:28:47,248.6,77.8,
08/09/18,09:28:47,248.9,76.4,
08/09/18,09:28:47,250.3,79.3,
08/09/18,09:28:47,247.0,77.1,
08/09/18,09:28:47,247.8,80.3,
08/09/18,09:28:47,247.5,77.6,
08/09/18,09:28:48,254.8,80.9,
08/09/18,09:28:48,248.0,79.4,
08/09/18,09:28:48,249.7,78.5,
08/09/18,09:28:48,248.4,77.8,
08/09/18,09:28:48,248.7,79.4,
08/09/18,09:28:48,247.8,79.3,
08/09/18,09:28:48,248.9,79.3,
08/09/18,09:28:48,246.7,79.5,
08/09/18,09:28:48,243.6,69.6,
08/09/18,09:28:48,246.7,81.1,
08/09/18,09:28:48,248.6,81.4,
08/09/18,09:28:48,245.5,81.9,
08/09/18,09:28:48,249.6,82.6,
08/09/18,09:28:48,247.8,82.4,
08/09/18,09:28:49,247.7,83.0,
08/09/18,09:28:49,246.8,82.4,
08/09/18,09:28:49,246.0,83.9,
08/09/18,09:28:49,246.5,81.2,
08/09/18,09:28:49,248.5,82.7,
08/09/18,09:28:49,246.7,83.8,
08/09/18,09:28:49,249.0,84.4,
08/09/18,09:28:49,249.9,81.0,
08/09/18,09:28:49,254.2,88.1,
08/09/18,09:28:49,254.6,88.3,
08/09/18,09:28:49,246.1,85.2,
08/09/18,09:28:49,247.0,85.9,
08/09/18,09:28:49,246.8,84.8,
08/09/18,09:28:49,256.5,76.4,
08/09/18,09:28:49,233.0,102.9,
08/09/18,09:28:49,247.6,85.7,
08/09/18,09:28:49,247.2,83.6,
08/09/18,09:28:49,247.1,85.3,
08/09/18,09:28:49,248.3,83.8,
08/09/18,09:28:49,246.2,85.8,
08/09/18,09:28:49,247.3,86.4,
08/09/18,09:28:49,245.7,86.4,
08/09/18,09:28:49,247.1,86.4,
08/09/18,09:28:50,246.1,87.4,
08/09/18,09:28:50,246.0,86.7,
08/09/18,09:28:50,246.7,87.5,
08/09/18,09:28:50,245.8,87.3,
08/09/18,09:28:50,246.4,88.2,
08/09/18,09:28:50,245.3,89.6,
08/09/18,09:28:50,248.1,89.8,
08/09/18,09:28:50,247.1,88.0,
08/09/18,09:28:50,252.1,91.2,
08/09/18,09:28:50,245.0,89.2,
08/09/18,09:28:50,245.3,88.0,
08/09/18,09:28:50,253.8,95.2,
08/09/18,09:28:50,245.0,91.6,
08/09/18,09:28:50,246.3,89.6,
08/09/18,09:28:50,242.4,80.4,
08/09/18,09:28:50,246.5,92.5,
08/09/18,09:28:50,259.2,82.3,
08/09/18,09:28:51,247.2,93.1,
08/09/18,09:28:51,256.3,79.7,
08/09/18,09:28:51,233.6,111.0,
08/09/18,09:28:51,246.2,92.7,
08/09/18,09:28:51,247.9,92.0,
08/09/18,09:28:51,252.5,97.3,
08/09/18,09:28:51,241.2,79.6,
08/09/18,09:28:51,253.8,95.6,
08/09/18,09:28:51,246.8,94.6,
08/09/18,09:28:51,254.3,97.8,
08/09/18,09:28:51,240.3,79.5,
08/09/18,09:28:51,247.3,93.9,
08/09/18,09:28:51,247.0,95.7,
08/09/18,09:28:51,242.0,83.8,
08/09/18,09:28:51,253.2,99.7,
08/09/18,09:28:51,248.6,94.7,
08/09/18,09:28:51,246.0,96.3,
08/09/18,09:28:51,234.3,116.5,
08/09/18,09:28:51,240.4,82.0,
08/09/18,09:28:52,246.7,97.1,
08/09/18,09:28:52,238.7,83.6,
08/09/18,09:28:52,241.8,85.3,
08/09/18,09:28:52,247.0,96.2,
08/09/18,09:28:52,242.8,83.1,
08/09/18,09:28:52,247.0,98.7,
08/09/18,09:28:52,247.1,98.5,
08/09/18,09:28:52,246.8,99.7,
08/09/18,09:28:52,248.3,100.7,
08/09/18,09:28:52,246.6,100.2,
08/09/18,09:28:52,246.8,100.9,
08/09/18,09:28:52,247.1,102.0,
08/09/18,09:28:52,254.1,104.4,
08/09/18,09:28:52,246.7,101.1,
08/09/18,09:28:52,248.7,102.0,
08/09/18,09:28:52,247.6,102.2,
08/09/18,09:28:52,250.0,100.7,
08/09/18,09:28:53,253.1,108.0,
08/09/18,09:28:53,246.2,104.9,
08/09/18,09:28:53,239.3,88.2,
08/09/18,09:28:53,249.7,105.2,
08/09/18,09:28:53,248.8,104.1,
08/09/18,09:28:53,248.8,103.6,
08/09/18,09:28:53,242.3,89.9,
08/09/18,09:28:53,248.8,104.2,
08/09/18,09:28:53,248.0,104.6,
08/09/18,09:28:53,247.6,105.3,
08/09/18,09:28:53,249.2,105.5,
08/09/18,09:28:53,248.8,107.8,
08/09/18,09:28:53,254.5,112.2,
08/09/18,09:28:53,247.7,108.2,
08/09/18,09:28:53,249.7,107.7,
08/09/18,09:28:53,249.0,106.1,
08/09/18,09:28:53,251.1,107.9,
08/09/18,09:28:54,249.4,109.3,
08/09/18,09:28:54,249.9,108.2,
08/09/18,09:28:54,249.8,108.7,
08/09/18,09:28:54,249.2,109.0,
08/09/18,09:28:54,258.7,98.4,
08/09/18,09:28:54,253.7,113.6,
08/09/18,09:28:54,249.5,108.5,
08/09/18,09:28:54,246.7,107.6,
08/09/18,09:28:54,240.0,94.2,
08/09/18,09:28:54,253.0,112.9,
08/09/18,09:28:54,247.9,107.7,
08/09/18,09:28:54,246.0,109.2,
08/09/18,09:28:54,247.8,111.7,
08/09/18,09:28:54,236.2,134.9,
08/09/18,09:28:54,248.0,111.6,
08/09/18,09:28:54,248.2,112.8,
08/09/18,09:28:54,253.6,115.5,
08/09/18,09:28:55,247.7,112.4,
08/09/18,09:28:55,252.8,116.7,
08/09/18,09:28:55,248.2,114.5,
08/09/18,09:28:55,247.2,111.5,
08/09/18,09:28:55,247.5,112.8,
08/09/18,09:28:55,249.3,113.9,
08/09/18,09:28:55,249.1,113.9,
08/09/18,09:28:55,240.6,96.5,
08/09/18,09:28:55,247.6,114.6,
08/09/18,09:28:55,247.4,114.5,
08/09/18,09:28:55,248.5,115.1,
08/09/18,09:28:55,240.1,96.4,
08/09/18,09:28:55,254.3,117.4,
08/09/18,09:28:55,249.0,112.9,
08/09/18,09:28:55,247.3,114.2,
08/09/18,09:28:55,247.6,115.0,
08/09/18,09:28:56,247.0,114.5,
08/09/18,09:28:56,247.9,116.7,
08/09/18,09:28:56,247.7,117.0,
08/09/18,09:28:56,246.6,116.0,
08/09/18,09:28:56,247.2,115.2,
08/09/18,09:28:56,246.7,117.6,
08/09/18,09:28:56,253.2,123.1,
08/09/18,09:28:56,249.6,119.3,
08/09/18,09:28:56,246.6,118.4,
08/09/18,09:28:56,236.2,142.0,
08/09/18,09:28:56,254.5,124.7,
08/09/18,09:28:56,247.6,118.8,
08/09/18,09:28:56,245.8,118.1,
08/09/18,09:28:56,240.7,103.7,
08/09/18,09:28:56,256.4,126.5,
08/09/18,09:28:56,249.6,121.2,
08/09/18,09:28:57,248.6,120.5,
08/09/18,09:28:57,240.3,104.3,
08/09/18,09:28:57,247.2,119.9,
08/09/18,09:28:57,247.4,121.2,
08/09/18,09:28:57,249.1,120.5,
08/09/18,09:28:57,248.5,123.8,
08/09/18,09:28:57,249.8,122.8,
08/09/18,09:28:57,247.3,122.6,
08/09/18,09:28:57,239.6,106.8,
08/09/18,09:28:57,248.9,123.2,
08/09/18,09:28:57,246.7,121.6,
08/09/18,09:28:57,247.5,125.4,
08/09/18,09:28:57,248.5,123.3,
08/09/18,09:28:57,248.4,123.9,
08/09/18,09:28:57,234.3,150.6,
08/09/18,09:28:58,247.3,127.1,
08/09/18,09:28:58,245.5,125.3,
08/09/18,09:28:58,238.7,110.2,
08/09/18,09:28:58,240.7,111.3,
08/09/18,09:28:58,236.6,107.1,
08/09/18,09:28:58,237.7,108.3,
08/09/18,09:28:58,261.3,120.9,
08/09/18,09:28:58,258.6,119.3,
08/09/18,09:28:58,254.7,131.8,
08/09/18,09:28:58,249.3,128.0,
08/09/18,09:28:58,247.2,129.4,
08/09/18,09:28:58,247.9,128.6,
08/09/18,09:28:58,247.3,128.7,
08/09/18,09:28:58,247.1,128.8,
08/09/18,09:28:58,246.2,130.5,
08/09/18,09:28:58,236.5,109.4,
08/09/18,09:28:59,247.4,130.3,
08/09/18,09:28:59,247.1,130.1,
08/09/18,09:28:59,247.5,129.5,
08/09/18,09:28:59,247.0,130.2,
08/09/18,09:28:59,245.8,130.7,
08/09/18,09:28:59,234.8,112.7,
08/09/18,09:28:59,245.7,132.7,
08/09/18,09:28:59,247.1,132.6,
08/09/18,09:28:59,245.8,132.2,
08/09/18,09:28:59,254.9,137.2,
08/09/18,09:28:59,233.4,111.9,
08/09/18,09:28:59,234.1,112.4,
08/09/18,09:28:59,244.9,133.0,
08/09/18,09:28:59,247.0,132.5,
08/09/18,09:28:59,244.8,133.9,
08/09/18,09:29:00,255.5,143.2,
08/09/18,09:29:00,255.7,141.0,
08/09/18,09:29:00,246.2,134.5,
08/09/18,09:29:00,254.3,143.0,
08/09/18,09:29:00,245.8,135.0,
08/09/18,09:29:00,255.1,141.4,
08/09/18,09:29:00,246.9,133.8,
08/09/18,09:29:00,244.7,135.6,
08/09/18,09:29:00,245.6,133.9,
08/09/18,09:29:00,254.2,142.8,
08/09/18,09:29:00,247.8,135.4,
08/09/18,09:29:00,246.2,135.4,
08/09/18,09:29:00,246.2,135.3,
08/09/18,09:29:00,245.4,134.9,
08/09/18,09:29:01,246.7,134.8,
08/09/18,09:29:01,246.1,136.7,
08/09/18,09:29:01,234.6,125.0,
08/09/18,09:29:01,246.8,145.3,
08/09/18,09:29:02,257.0,139.5,
08/09/18,09:29:02,247.1,144.9,
08/09/18,09:29:02,247.4,147.5,
08/09/18,09:29:02,259.9,137.5,
08/09/18,09:29:02,235.0,129.1,
08/09/18,09:29:02,252.2,152.9,
08/09/18,09:29:02,237.5,134.0,
08/09/18,09:29:02,236.6,128.9,
08/09/18,09:29:02,247.4,148.4,
08/09/18,09:29:02,248.7,146.9,
08/09/18,09:29:02,260.6,140.6,
08/09/18,09:29:02,247.5,149.3,
08/09/18,09:29:02,258.8,142.1,
08/09/18,09:29:02,247.0,150.1,
08/09/18,09:29:02,250.4,147.0,
08/09/18,09:29:02,248.7,148.3,
08/09/18,09:29:02,247.9,149.6,
08/09/18,09:29:02,248.2,148.8,
08/09/18,09:29:02,246.5,149.7,
08/09/18,09:29:03,249.3,151.4,
08/09/18,09:29:03,247.9,151.4,
08/09/18,09:29:03,248.3,151.9,
08/09/18,09:29:03,245.9,152.8,
08/09/18,09:29:03,249.0,151.9,
08/09/18,09:29:03,248.0,152.7,
08/09/18,09:29:03,246.7,152.5,
08/09/18,09:29:03,252.2,158.9,
08/09/18,09:29:03,246.5,152.9,
08/09/18,09:29:03,246.8,152.7,
08/09/18,09:29:03,247.9,153.2,
08/09/18,09:29:03,259.7,144.9,
08/09/18,09:29:03,247.2,154.7,
08/09/18,09:29:03,247.1,154.3,
08/09/18,09:29:03,247.0,154.1,
08/09/18,09:29:03,245.4,154.8,
08/09/18,09:29:03,245.5,156.0,
08/09/18,09:29:04,243.8,154.1,
08/09/18,09:29:04,245.4,155.1,
08/09/18,09:29:04,236.1,142.8,
08/09/18,09:29:04,244.7,155.9,
08/09/18,09:29:04,245.9,159.1,
08/09/18,09:29:04,233.9,144.9,
08/09/18,09:29:04,245.4,158.3,
08/09/18,09:29:04,255.5,151.9,
08/09/18,09:29:04,245.5,159.0,
08/09/18,09:29:04,257.5,150.1,
08/09/18,09:29:04,236.1,144.8,
08/09/18,09:29:04,236.4,148.2,
08/09/18,09:29:04,249.1,166.2,
08/09/18,09:29:04,245.0,159.6,
08/09/18,09:29:04,246.5,160.1,
08/09/18,09:29:04,246.7,156.9,
08/09/18,09:29:04,245.1,158.0,
08/09/18,09:29:04,245.2,160.9,
08/09/18,09:29:05,244.5,161.2,
08/09/18,09:29:05,246.3,161.6,
08/09/18,09:29:05,256.7,153.1,
08/09/18,09:29:05,236.0,146.6,
08/09/18,09:29:05,246.8,161.5,
08/09/18,09:29:05,256.6,155.0,
08/09/18,09:29:05,249.2,169.6,
08/09/18,09:29:05,235.1,148.2,
08/09/18,09:29:05,237.1,182.9,
08/09/18,09:29:05,251.4,167.8,
08/09/18,09:29:05,243.9,164.3,
08/09/18,09:29:05,244.2,163.8,
08/09/18,09:29:05,246.1,164.2,
08/09/18,09:29:05,245.8,163.2,
08/09/18,09:29:05,244.7,162.8,
08/09/18,09:29:05,256.7,156.4,
08/09/18,09:29:05,245.6,164.4,
08/09/18,09:29:05,247.5,163.0,
08/09/18,09:29:06,250.9,170.7,
08/09/18,09:29:06,256.0,158.9,
08/09/18,09:29:06,244.9,162.3,
08/09/18,09:29:06,245.0,164.3,
08/09/18,09:29:06,244.7,165.9,
08/09/18,09:29:06,244.8,165.2,
08/09/18,09:29:06,243.0,165.2,
08/09/18,09:29:06,243.0,164.3,
08/09/18,09:29:06,244.3,165.3,
08/09/18,09:29:06,243.3,165.9,
08/09/18,09:29:06,243.5,165.5,
08/09/18,09:29:06,235.7,187.2,
08/09/18,09:29:06,243.1,166.7,
08/09/18,09:29:06,244.1,169.9,
08/09/18,09:29:06,244.6,169.1,
08/09/18,09:29:06,242.7,168.0,
08/09/18,09:29:07,254.8,161.9,
08/09/18,09:29:07,243.1,169.0,
08/09/18,09:29:07,236.1,183.9,
08/09/18,09:29:07,251.6,180.2,
08/09/18,09:29:07,248.1,177.6,
08/09/18,09:29:07,241.8,169.7,
08/09/18,09:29:07,242.9,170.6,
08/09/18,09:29:07,243.6,171.9,
08/09/18,09:29:07,242.3,169.7,
08/09/18,09:29:07,244.0,171.9,
08/09/18,09:29:07,243.9,169.4,
08/09/18,09:29:07,254.8,165.2,
08/09/18,09:29:07,243.6,172.7,
08/09/18,09:29:07,243.8,173.0,
08/09/18,09:29:07,244.8,174.5,
08/09/18,09:29:07,245.4,174.1,
08/09/18,09:29:07,244.2,173.4,
08/09/18,09:29:08,245.2,174.0,
08/09/18,09:29:08,244.3,173.4,
08/09/18,09:29:08,245.4,174.7,
08/09/18,09:29:08,232.7,161.6,
08/09/18,09:29:08,242.6,172.1,
08/09/18,09:29:08,244.1,174.1,
08/09/18,09:29:08,244.5,175.7,
08/09/18,09:29:08,245.6,174.8,
08/09/18,09:29:08,244.7,175.0,
08/09/18,09:29:08,244.0,175.3,
08/09/18,09:29:08,249.6,181.1,
08/09/18,09:29:08,229.3,157.8,
08/09/18,09:29:08,244.6,174.1,
08/09/18,09:29:08,244.6,175.5,
08/09/18,09:29:08,255.9,169.0,
08/09/18,09:29:08,246.0,179.1,
08/09/18,09:29:08,246.4,179.7,
08/09/18,09:29:09,235.7,193.3,
08/09/18,09:29:09,244.5,177.3,
08/09/18,09:29:09,242.8,173.6,
08/09/18,09:29:09,245.0,174.0,
08/09/18,09:29:09,250.3,182.4,
08/09/18,09:29:09,229.6,156.9,
08/09/18,09:29:09,245.7,176.8,
08/09/18,09:29:09,245.9,179.3,
08/09/18,09:29:09,245.2,176.7,
08/09/18,09:29:09,245.1,178.3,
08/09/18,09:29:09,233.7,168.7,
08/09/18,09:29:09,244.9,178.2,
08/09/18,09:29:09,249.1,186.0,
08/09/18,09:29:09,245.2,179.6,
08/09/18,09:29:10,245.3,178.5,
08/09/18,09:29:10,245.6,178.8,
08/09/18,09:29:10,246.2,179.1,
08/09/18,09:29:10,245.5,181.5,
08/09/18,09:29:10,245.5,179.2,
08/09/18,09:29:10,243.9,176.9,
08/09/18,09:29:10,246.3,181.8,
08/09/18,09:29:10,234.4,169.2,
08/09/18,09:29:10,245.8,182.3,
08/09/18,09:29:10,258.8,175.2,
08/09/18,09:29:10,246.8,178.9,
08/09/18,09:29:10,247.2,180.1,
08/09/18,09:29:10,230.9,168.6,
08/09/18,09:29:10,251.7,188.0,
08/09/18,09:29:10,248.3,180.3,
08/09/18,09:29:11,248.4,181.9,
08/09/18,09:29:11,252.3,188.2,
08/09/18,09:29:11,248.3,182.0,
08/09/18,09:29:12,251.0,180.8,
08/09/18,09:29:12,243.3,204.4,
08/09/18,09:29:12,250.9,182.6,
08/09/18,09:29:12,250.9,184.0,
08/09/18,09:29:12,250.2,183.0,
08/09/18,09:29:12,250.5,184.0,
08/09/18,09:29:12,249.1,183.2,
08/09/18,09:29:12,237.0,171.7,
08/09/18,09:29:12,250.2,184.2,
08/09/18,09:29:12,250.3,183.5,
08/09/18,09:29:12,249.5,184.4,
08/09/18,09:29:12,254.1,190.0,
08/09/18,09:29:12,235.6,172.5,
08/09/18,09:29:12,248.2,183.6,
08/09/18,09:29:12,250.8,184.4,
08/09/18,09:29:12,249.7,188.7,
08/09/18,09:29:12,268.3,176.1,
08/09/18,09:29:12,251.9,184.6,
08/09/18,09:29:12,251.9,186.7,
08/09/18,09:29:13,251.8,186.2,
08/09/18,09:29:13,266.3,180.6,
08/09/18,09:29:13,250.1,186.7,
08/09/18,09:29:13,251.7,186.4,
08/09/18,09:29:13,251.1,188.0,
08/09/18,09:29:13,250.8,185.9,
08/09/18,09:29:13,249.2,189.5,
08/09/18,09:29:13,256.2,194.2,
08/09/18,09:29:13,252.7,186.7,
08/09/18,09:29:13,251.4,189.5,
08/09/18,09:29:13,250.8,189.1,
08/09/18,09:29:13,252.2,188.2,
08/09/18,09:29:13,252.5,190.3,
08/09/18,09:29:13,249.8,188.5,
08/09/18,09:29:13,246.6,209.0,
08/09/18,09:29:14,249.1,192.2,
08/09/18,09:29:14,253.7,194.1,
08/09/18,09:29:14,253.6,197.2,
08/09/18,09:29:14,249.4,190.4,
08/09/18,09:29:14,250.2,191.3,
08/09/18,09:29:14,249.3,195.6,
08/09/18,09:29:14,255.0,197.1,
08/09/18,09:29:14,250.2,194.8,
08/09/18,09:29:14,251.6,195.9,
08/09/18,09:29:14,248.5,195.1,
08/09/18,09:29:14,248.8,195.8,
08/09/18,09:29:14,249.0,197.1,
08/09/18,09:29:14,250.0,195.8,
08/09/18,09:29:15,250.7,195.7,
08/09/18,09:29:15,247.3,197.4,
08/09/18,09:29:15,249.1,200.2,
08/09/18,09:29:15,251.6,200.3,
08/09/18,09:29:15,250.0,196.6,
08/09/18,09:29:15,248.4,199.9,
08/09/18,09:29:15,259.1,195.8,
08/09/18,09:29:15,238.8,191.9,
08/09/18,09:29:15,249.4,197.8,
08/09/18,09:29:15,247.3,202.8,
08/09/18,09:29:15,250.9,198.6,
08/09/18,09:29:15,250.0,200.2,
08/09/18,09:29:15,251.1,202.6,
08/09/18,09:29:15,241.1,197.3,
08/09/18,09:29:15,248.1,201.7,
08/09/18,09:29:16,248.1,200.1,
08/09/18,09:29:16,249.1,203.0,
08/09/18,09:29:16,249.1,200.6,
08/09/18,09:29:16,247.3,201.5,
08/09/18,09:29:16,250.9,200.4,
08/09/18,09:29:16,250.1,201.4,
08/09/18,09:29:16,249.4,202.2,
08/09/18,09:29:16,249.1,202.1,
08/09/18,09:29:16,250.0,201.1,
08/09/18,09:29:16,241.2,194.7,
08/09/18,09:29:16,251.3,200.1,
08/09/18,09:29:16,250.7,196.3,
08/09/18,09:29:16,249.2,195.1,
08/09/18,09:29:17,240.5,191.0,
08/09/18,09:29:17,247.9,212.3,
08/09/18,09:29:17,248.1,211.7,
08/09/18,09:29:17,238.1,206.0,
08/09/18,09:29:17,243.6,210.4,
08/09/18,09:29:18,240.4,219.6,
08/09/18,09:29:18,253.3,204.9,
08/09/18,09:29:18,235.7,205.6,
08/09/18,09:29:18,241.2,208.4,
08/09/18,09:29:18,243.8,211.4,
08/09/18,09:29:18,237.7,218.4,
08/09/18,09:29:18,243.4,210.0,
08/09/18,09:29:18,243.8,210.3,
08/09/18,09:29:18,254.3,205.7,
08/09/18,09:29:18,241.5,208.7,
08/09/18,09:29:18,241.7,212.7,
08/09/18,09:29:18,241.8,209.9,
08/09/18,09:29:18,241.2,218.6,
08/09/18,09:29:18,240.9,218.7,
08/09/18,09:29:18,242.0,219.7,
08/09/18,09:29:18,239.7,219.4,
08/09/18,09:29:19,239.6,216.9,
08/09/18,09:29:19,237.6,218.8,
08/09/18,09:29:19,239.5,217.1,
08/09/18,09:29:19,254.0,216.0,
08/09/18,09:29:19,237.5,221.0,
08/09/18,09:29:19,228.1,217.5,
08/09/18,09:29:19,239.1,219.2,
08/09/18,09:29:19,238.3,219.1,
08/09/18,09:29:19,250.2,214.9,
08/09/18,09:29:19,226.1,216.5,
08/09/18,09:29:19,236.0,219.1,
08/09/18,09:29:19,237.8,217.4,
08/09/18,09:29:19,236.2,220.5,
08/09/18,09:29:19,237.8,219.4,
08/09/18,09:29:19,239.3,222.6,
08/09/18,09:29:19,239.6,222.9,
08/09/18,09:29:19,235.2,221.4,
08/09/18,09:29:19,233.1,219.0,
08/09/18,09:29:20,236.6,218.0,
08/09/18,09:29:20,233.8,219.3,
08/09/18,09:29:20,233.3,219.3,
08/09/18,09:29:20,233.7,218.8,
